"","Date","Code","Level","Sector","QoQ","YoY"
"2176",2018-09-30,"M",36936,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1.35279751941388,4.25946312134813
"2177",2018-09-30,"N",25196,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0.414474732982612,3.07641957126492
"2178",2018-09-30,"O",23596,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",1.20957364673586,1.20957364673586
"2179",2018-09-30,"P",27022,"EDUCATION",-0.129356543593147,-0.247332865738855
"2180",2018-09-30,"Q",35924,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.47547127594116,0.441760331040669
"2181",2018-09-30,"R",7646,"ARTS, ENTERTAINMENT AND RECREATION",-0.610945014948655,-2.42470648289944
"2182",2018-09-30,"S",8558,"OTHER SERVICE ACTIVITIES",-0.407308274176657,3.20791123974915
"2183",2018-09-30,"T",1449,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",2.33050847457628,2.62039660056656
"2184",2018-09-30,"DE",12865,NA,0.957388370085539,-1.55341291704929
"2185",2018-09-30,"AB",8588,NA,2.38435860753457,2.82567049808429
"2186",2018-12-31,"TOTAL",480659,NA,0.305721691006156,1.40421052187433
"2187",2018-12-31,"C",47605,"MANUFACTURING",-1.09285076146351,-1.11545012670848
"2188",2018-12-31,"F",30966,"CONSTRUCTION",-0.315477723409728,-0.46927230650553
"2189",2018-12-31,"G",50506,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.144746495350262,3.69564324723852
"2190",2018-12-31,"H",19687,"TRANSPORTATION AND STORAGE",1.55790559711117,3.19756775174294
"2191",2018-12-31,"I",14294,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",1.32558304387894,3.88836397994041
"2192",2018-12-31,"J",32297,"INFORMATION AND COMMUNICATION",2.11198583578363,5.46303552769069
"2193",2018-12-31,"K",32086,"FINANCIAL AND INSURANCE ACTIVITIES",-0.585592563903944,-0.391158574444304
"2194",2018-12-31,"L",64640,"REAL ESTATE ACTIVITIES",0.392936462329359,-0.0463893613731159
"2195",2018-12-31,"M",37254,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.860948667966227,4.34709540081788
"2196",2018-12-31,"N",25492,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",1.17478964915065,2.6124059091092
"2197",2018-12-31,"O",23585,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",-0.0466180708594663,0.846624192927692
"2198",2018-12-31,"P",27357,"EDUCATION",1.2397305898897,1.03781947111834
"2199",2018-12-31,"Q",36070,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.40641353969491,0.61086162171209
"2200",2018-12-31,"R",7716,"ARTS, ENTERTAINMENT AND RECREATION",0.915511378498564,-1.26679462571977
"2201",2018-12-31,"S",8358,"OTHER SERVICE ACTIVITIES",-2.33699462491236,-0.488153351589474
"2202",2018-12-31,"T",1547,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",6.7632850241546,12.0202751629254
"2203",2018-12-31,"DE",12707,NA,-1.22813835989118,-3.17000685818792
"2204",2018-12-31,"AB",8456,NA,-1.53702841173731,3.64015197940924
"2205",2019-03-31,"TOTAL",483367,NA,0.563393174787109,1.89361361260076
"2206",2019-03-31,"C",48349,"MANUFACTURING",1.56286104400797,0.269603268421164
"2207",2019-03-31,"F",31476,"CONSTRUCTION",1.64696764192986,3.56332050143125
"2208",2019-03-31,"G",50923,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.825644477883827,4.30552426210033
"2209",2019-03-31,"H",19594,"TRANSPORTATION AND STORAGE",-0.472392949662208,2.97456380071475
"2210",2019-03-31,"I",14421,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0.888484678886243,4.20550617819207
"2211",2019-03-31,"J",33305,"INFORMATION AND COMMUNICATION",3.12103291327368,9.01086671903639
"2212",2019-03-31,"K",31696,"FINANCIAL AND INSURANCE ACTIVITIES",-1.21548338839369,-2.56977744989548
"2213",2019-03-31,"L",64752,"REAL ESTATE ACTIVITIES",0.173267326732656,0.128345884426849
"2214",2019-03-31,"M",36848,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",-1.08981585869974,1.86603267630554
"2215",2019-03-31,"N",25748,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",1.00423662325436,3.25219553274252
"2216",2019-03-31,"O",23830,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",1.03879584481663,2.04256412452362
"2217",2019-03-31,"P",27503,"EDUCATION",0.533684249003912,1.64085886396393
"2218",2019-03-31,"Q",36131,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.169115608538959,0.277538786045355
"2219",2019-03-31,"R",7763,"ARTS, ENTERTAINMENT AND RECREATION",0.609123898392966,1.39759665621735
"2220",2019-03-31,"S",8299,"OTHER SERVICE ACTIVITIES",-0.705910504905489,-2.20362950742398
"2221",2019-03-31,"T",1481,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",-4.26632191338074,6.77721701514061
"2222",2019-03-31,"DE",12753,NA,0.362005193987571,-2.64885496183206
"2223",2019-03-31,"AB",8495,NA,0.461210974456023,3.86355300158942
"2224",2019-06-30,"TOTAL",483328,NA,-0.00806840351120286,1.53693604362914
"2225",2019-06-30,"C",47118,"MANUFACTURING",-2.54607127344929,-2.23061440458157
"2226",2019-06-30,"F",31456,"CONSTRUCTION",-0.0635404752827498,2.21283509341998
"2227",2019-06-30,"G",51132,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.410423580700268,2.72833206091533
"2228",2019-06-30,"H",19565,"TRANSPORTATION AND STORAGE",-0.148004491170767,2.08713801200105
"2229",2019-06-30,"I",14396,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",-0.1733582969281,2.76250981511885
"2230",2019-06-30,"J",33679,"INFORMATION AND COMMUNICATION",1.12295451133464,8.50892454410723
"2231",2019-06-30,"K",31297,"FINANCIAL AND INSURANCE ACTIVITIES",-1.25883392226149,-3.32972972972972
"2232",2019-06-30,"L",64879,"REAL ESTATE ACTIVITIES",0.19613293797876,1.0655035438897
"2233",2019-06-30,"M",37098,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.678462874511496,1.79732733309552
"2234",2019-06-30,"N",25640,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",-0.419450054373158,2.18396301610075
"2235",2019-06-30,"O",23889,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",0.247587075115405,2.46632924423093
"2236",2019-06-30,"P",27831,"EDUCATION",1.19259717121768,2.86062756403149
"2237",2019-06-30,"Q",36293,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.448368437076184,1.50752363371932
"2238",2019-06-30,"R",7713,"ARTS, ENTERTAINMENT AND RECREATION",-0.64408089656061,0.259976602105809
"2239",2019-06-30,"S",8292,"OTHER SERVICE ACTIVITIES",-0.0843475117484047,-3.50285115791924
"2240",2019-06-30,"T",1491,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",0.675219446320057,5.29661016949152
"2241",2019-06-30,"DE",13110,NA,2.79934133145143,2.88001255591305
"2242",2019-06-30,"AB",8450,NA,-0.529723366686284,0.739151168335724
"2243",2019-09-30,"TOTAL",485387,NA,0.426004700741515,1.29237845215091
"2244",2019-09-30,"C",46779,"MANUFACTURING",-0.719470266140334,-2.80900043630923
"2245",2019-09-30,"F",31535,"CONSTRUCTION",0.25114445574772,1.5162245686325
"2246",2019-09-30,"G",51228,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",0.187749354611583,1.5763488192255
"2247",2019-09-30,"H",19681,"TRANSPORTATION AND STORAGE",0.592895476616405,1.52695383028114
"2248",2019-09-30,"I",14391,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",-0.0347318699638777,2.013184943645
"2249",2019-09-30,"J",33964,"INFORMATION AND COMMUNICATION",0.846224650375603,7.38246545891428
"2250",2019-09-30,"K",31599,"FINANCIAL AND INSURANCE ACTIVITIES",0.964948717129445,-2.09450038729668
"2251",2019-09-30,"L",64882,"REAL ESTATE ACTIVITIES",0.00462399235499333,0.768788730644388
"2252",2019-09-30,"M",37775,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1.82489622082053,2.27149664284167
"2253",2019-09-30,"N",25920,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",1.09204368174727,2.87347197967931
"2254",2019-09-30,"O",23970,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",0.339068190380516,1.5850144092219
"2255",2019-09-30,"P",27938,"EDUCATION",0.384463368186559,3.38983050847457
"2256",2019-09-30,"Q",36498,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",0.564847215716526,1.59781761496494
"2257",2019-09-30,"R",7779,"ARTS, ENTERTAINMENT AND RECREATION",0.855698171917552,1.73947161914727
"2258",2019-09-30,"S",8443,"OTHER SERVICE ACTIVITIES",1.82103232030872,-1.34377190932462
"2259",2019-09-30,"T",1457,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",-2.28034875922199,0.552104899930981
"2260",2019-09-30,"DE",12897,NA,-1.62471395881006,0.248736883015937
"2261",2019-09-30,"AB",8652,NA,2.39053254437869,0.745225896599905
"2262",2019-12-31,"TOTAL",485310,NA,-0.0158636304639401,0.967629858173893
"2263",2019-12-31,"C",46522,"MANUFACTURING",-0.549391821116302,-2.27497111647936
"2264",2019-12-31,"F",30966,"CONSTRUCTION",-1.80434437926114,0
"2265",2019-12-31,"G",51140,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",-0.171781057234327,1.25529640042768
"2266",2019-12-31,"H",19736,"TRANSPORTATION AND STORAGE",0.279457344647113,0.248895210037077
"2267",2019-12-31,"I",14427,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",0.250156347717322,0.930460333006849
"2268",2019-12-31,"J",33807,"INFORMATION AND COMMUNICATION",-0.462254151454474,4.67535684428894
"2269",2019-12-31,"K",31318,"FINANCIAL AND INSURANCE ACTIVITIES",-0.889268647742014,-2.39356728791374
"2270",2019-12-31,"L",64951,"REAL ESTATE ACTIVITIES",0.106346906692153,0.481126237623755
"2271",2019-12-31,"M",37949,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.460622104566525,1.86557148225694
"2272",2019-12-31,"N",25893,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",-0.104166666666671,1.57304252314452
"2273",2019-12-31,"O",24158,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",0.784313725490193,2.42951028195888
"2274",2019-12-31,"P",28387,"EDUCATION",1.60713007373469,3.76503271557553
"2275",2019-12-31,"Q",36468,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",-0.0821962847279281,1.10341003604104
"2276",2019-12-31,"R",7845,"ARTS, ENTERTAINMENT AND RECREATION",0.848438102583884,1.67185069984448
"2277",2019-12-31,"S",8580,"OTHER SERVICE ACTIVITIES",1.62264597891743,2.65613783201724
"2278",2019-12-31,"T",1519,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",4.25531914893618,-1.80995475113123
"2279",2019-12-31,"DE",13056,NA,1.23284484763899,2.7465176674274
"2280",2019-12-31,"AB",8586,NA,-0.762829403606105,1.53736991485336
"2281",2020-03-31,"TOTAL",472581,NA,-2.62285961550349,-2.23143077620111
"2282",2020-03-31,"C",45665,"MANUFACTURING",-1.84213920295774,-5.55130406006329
"2283",2020-03-31,"F",30267,"CONSTRUCTION",-2.25731447393915,-3.84102173084254
"2284",2020-03-31,"G",49411,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",-3.38091513492374,-2.96918877520963
"2285",2020-03-31,"H",18572,"TRANSPORTATION AND STORAGE",-5.89785164167004,-5.21588241298356
"2286",2020-03-31,"I",12922,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",-10.4318292091218,-10.3945634838083
"2287",2020-03-31,"J",33306,"INFORMATION AND COMMUNICATION",-1.48194160972579,0.00300255216933465
"2288",2020-03-31,"K",30893,"FINANCIAL AND INSURANCE ACTIVITIES",-1.35704706558528,-2.53344270570419
"2289",2020-03-31,"L",65105,"REAL ESTATE ACTIVITIES",0.237101815214544,0.545156906350371
"2290",2020-03-31,"M",37915,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",-0.0895939286937733,2.89567954841512
"2291",2020-03-31,"N",24901,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",-3.83115127640676,-3.28957588938947
"2292",2020-03-31,"O",24250,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",0.380826227336712,1.76248426353337
"2293",2020-03-31,"P",25906,"EDUCATION",-8.73991615880509,-5.80663927571537
"2294",2020-03-31,"Q",35684,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",-2.14982998793462,-1.2371647615621
"2295",2020-03-31,"R",7396,"ARTS, ENTERTAINMENT AND RECREATION",-5.72339069471001,-4.72755378075487
"2296",2020-03-31,"S",7948,"OTHER SERVICE ACTIVITIES",-7.36596736596736,-4.22942523195566
"2297",2020-03-31,"T",1403,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",-7.6366030283081,-5.26671168129641
"2298",2020-03-31,"DE",12799,NA,-1.96844362745098,0.360699443268246
"2299",2020-03-31,"AB",8236,NA,-4.07640344747263,-3.04885226603885
"2300",2020-06-30,"TOTAL",383880,NA,-18.7694807874206,-20.5756753177966
"2301",2020-06-30,"C",36108,"MANUFACTURING",-20.9285010401839,-23.3668661657965
"2302",2020-06-30,"F",20074,"CONSTRUCTION",-33.6769418839,-36.1838758901322
"2303",2020-06-30,"G",39414,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",-20.2323369290239,-22.9171555972776
"2304",2020-06-30,"H",13652,"TRANSPORTATION AND STORAGE",-26.4914925694594,-30.2223358037311
"2305",2020-06-30,"I",2097,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",-83.771861940876,-85.4334537371492
"2306",2020-06-30,"J",30032,"INFORMATION AND COMMUNICATION",-9.83006064973279,-10.8287063155082
"2307",2020-06-30,"K",29662,"FINANCIAL AND INSURANCE ACTIVITIES",-3.98472145793546,-5.22414288909479
"2308",2020-06-30,"L",63448,"REAL ESTATE ACTIVITIES",-2.54511942247139,-2.20564435333466
"2309",2020-06-30,"M",32030,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",-15.5215613873137,-13.6611138066742
"2310",2020-06-30,"N",17931,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",-27.9908437412152,-30.0663026521061
"2311",2020-06-30,"O",24438,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",0.77525773195876,2.29812884591234
"2312",2020-06-30,"P",17494,"EDUCATION",-32.471242183278,-37.1420358592936
"2313",2020-06-30,"Q",28188,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",-21.0066136083399,-22.3321301628413
"2314",2020-06-30,"R",4241,"ARTS, ENTERTAINMENT AND RECREATION",-42.658193618172,-45.0149098923895
"2315",2020-06-30,"S",4663,"OTHER SERVICE ACTIVITIES",-41.3311524911928,-43.7650747708635
"2316",2020-06-30,"T",712,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",-49.2516037063436,-52.2468142186452
"2317",2020-06-30,"DE",12009,NA,-6.17235721540746,-8.39816933638444
"2318",2020-06-30,"AB",7685,NA,-6.69014084507043,-9.05325443786981
"2319",2020-09-30,"TOTAL",448939,NA,16.9477440866937,-7.50905978116431
"2320",2020-09-30,"C",43809,"MANUFACTURING",21.3276836158192,-6.34900275764765
"2321",2020-09-30,"F",28374,"CONSTRUCTION",41.3470160406496,-10.0237830981449
"2322",2020-09-30,"G",51540,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",30.7657177652611,0.609041930194422
"2323",2020-09-30,"H",16441,"TRANSPORTATION AND STORAGE",20.4292411368298,-16.4625781210304
"2324",2020-09-30,"I",10796,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",414.830710538865,-24.9808908345494
"2325",2020-09-30,"J",31958,"INFORMATION AND COMMUNICATION",6.41315929675012,-5.90625368036744
"2326",2020-09-30,"K",29917,"FINANCIAL AND INSURANCE ACTIVITIES",0.859685793270842,-5.32295325801449
"2327",2020-09-30,"L",63875,"REAL ESTATE ACTIVITIES",0.672992056487203,-1.55204833389845
"2328",2020-09-30,"M",35244,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",10.0343428036216,-6.70019854401059
"2329",2020-09-30,"N",20907,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",16.5969549941442,-19.3402777777778
"2330",2020-09-30,"O",24561,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",0.503314510189057,2.46558197747184
"2331",2020-09-30,"P",23871,"EDUCATION",36.4524979993141,-14.5572338750089
"2332",2020-09-30,"Q",33481,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",18.7774939690648,-8.26620636747219
"2333",2020-09-30,"R",5497,"ARTS, ENTERTAINMENT AND RECREATION",29.6156566847442,-29.335390152976
"2334",2020-09-30,"S",6899,"OTHER SERVICE ACTIVITIES",47.9519622560583,-18.2873386237119
"2335",2020-09-30,"T",1154,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",62.0786516853933,-20.79615648593
"2336",2020-09-30,"DE",12812,NA,6.68665167790823,-0.659068000310143
"2337",2020-09-30,"AB",7806,NA,1.57449577098244,-9.77808599167822
"2338",2020-12-31,"TOTAL",454659,NA,1.2741151915962,-6.31575693886381
"2339",2020-12-31,"C",45261,"MANUFACTURING",3.31438745463262,-2.71054554834272
"2340",2020-12-31,"F",29141,"CONSTRUCTION",2.70317896665961,-5.89356067945489
"2341",2020-12-31,"G",50557,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",-1.90725649980598,-1.14000782166602
"2342",2020-12-31,"H",17259,"TRANSPORTATION AND STORAGE",4.97536646189405,-12.5506688285367
"2343",2020-12-31,"I",7342,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",-31.9933308632827,-49.1093089346364
"2344",2020-12-31,"J",32441,"INFORMATION AND COMMUNICATION",1.51135865823895,-4.04058331114858
"2345",2020-12-31,"K",30624,"FINANCIAL AND INSURANCE ACTIVITIES",2.36320486679816,-2.21597803180281
"2346",2020-12-31,"L",63991,"REAL ESTATE ACTIVITIES",0.18160469667319,-1.47803728964912
"2347",2020-12-31,"M",36795,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",4.4007490636704,-3.04092334448866
"2348",2020-12-31,"N",21479,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",2.73592576648969,-17.047078360947
"2349",2020-12-31,"O",24633,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",0.293147673140354,1.96622236940145
"2350",2020-12-31,"P",26068,"EDUCATION",9.20363621130242,-8.16923239511044
"2351",2020-12-31,"Q",36109,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",7.84922792031301,-0.984424701107827
"2352",2020-12-31,"R",5223,"ARTS, ENTERTAINMENT AND RECREATION",-4.98453702019283,-33.4225621414914
"2353",2020-12-31,"S",6174,"OTHER SERVICE ACTIVITIES",-10.5087693868677,-28.041958041958
"2354",2020-12-31,"T",1125,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",-2.51299826689775,-25.9381171823568
"2355",2020-12-31,"DE",12794,NA,-0.140493287542938,-2.00674019607843
"2356",2020-12-31,"AB",7641,NA,-2.11375864719446,-11.0062893081761
"2357",2021-03-31,"TOTAL",447430,NA,-1.58998282229099,-5.32205061142957
"2358",2021-03-31,"C",44812,"MANUFACTURING",-0.992024038355325,-1.86795138508705
"2359",2021-03-31,"F",29812,"CONSTRUCTION",2.30259771456025,-1.50328740872898
"2360",2021-03-31,"G",47669,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",-5.71236426211999,-3.52553075226164
"2361",2021-03-31,"H",16949,"TRANSPORTATION AND STORAGE",-1.7961643200649,-8.73896187809606
"2362",2021-03-31,"I",5974,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",-18.6325251974939,-53.7687664448228
"2363",2021-03-31,"J",32547,"INFORMATION AND COMMUNICATION",0.326747017662839,-2.27886867231129
"2364",2021-03-31,"K",30906,"FINANCIAL AND INSURANCE ACTIVITIES",0.920846394984338,0.0420807302625263
"2365",2021-03-31,"L",64242,"REAL ESTATE ACTIVITIES",0.392242659123937,-1.32555103294678
"2366",2021-03-31,"M",37056,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.70933550754178,-2.265594092048
"2367",2021-03-31,"N",21686,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",0.963732017319245,-12.9111280671459
"2368",2021-03-31,"O",24706,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",0.296350424227668,1.88041237113401
"2369",2021-03-31,"P",22244,"EDUCATION",-14.6693263771674,-14.1357214544893
"2370",2021-03-31,"Q",36895,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",2.17674264033899,3.39367783880731
"2371",2021-03-31,"R",5096,"ARTS, ENTERTAINMENT AND RECREATION",-2.43155274746314,-31.0978907517577
"2372",2021-03-31,"S",5129,"OTHER SERVICE ACTIVITIES",-16.9258179462261,-35.4680422747861
"2373",2021-03-31,"T",1223,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",8.71111111111111,-12.8296507483963
"2374",2021-03-31,"DE",13092,NA,2.32921682038456,2.28924134698023
"2375",2021-03-31,"AB",7390,NA,-3.28491035204817,-10.2719766877125
"2376",2021-06-30,"TOTAL",468960,NA,4.81192588784837,22.1631759924977
"2377",2021-06-30,"C",45600,"MANUFACTURING",1.75845755601178,26.287803256896
"2378",2021-06-30,"F",30783,"CONSTRUCTION",3.25707768683752,53.3476138288333
"2379",2021-06-30,"G",53747,"WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES",12.7504248043802,36.3652509260669
"2380",2021-06-30,"H",17444,"TRANSPORTATION AND STORAGE",2.92052628473655,27.7761500146499
"2381",2021-06-30,"I",11215,"ACCOMMODATION AND FOOD SERVICE ACTIVITIES",87.7301640441915,434.811635670005
"2382",2021-06-30,"J",32920,"INFORMATION AND COMMUNICATION",1.1460349648201,9.61640916355888
"2383",2021-06-30,"K",30342,"FINANCIAL AND INSURANCE ACTIVITIES",-1.82488837119006,2.29249544872228
"2384",2021-06-30,"L",63921,"REAL ESTATE ACTIVITIES",-0.49967311104885,0.745492371705964
"2385",2021-06-30,"M",37796,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",1.99697754749567,18.0018732438339
"2386",2021-06-30,"N",22484,"ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES",3.67979341510652,25.3917795995762
"2387",2021-06-30,"O",24781,"PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY",0.303569983000074,1.40355184548653
"2388",2021-06-30,"P",26569,"EDUCATION",19.443445423485,51.8749285469304
"2389",2021-06-30,"Q",37930,"HUMAN HEALTH AND SOCIAL WORK ACTIVITIES",2.80525816506301,34.5608060167447
"2390",2021-06-30,"R",5653,"ARTS, ENTERTAINMENT AND RECREATION",10.9301412872841,33.294034425843
"2391",2021-06-30,"S",6361,"OTHER SERVICE ACTIVITIES",24.0202768570871,36.4143255414969
"2392",2021-06-30,"T",1366,"ACTIVITIES OF HH AS EMPLOYERS; UNDIFFERENTIATED GOODS- AND SERVICES-ACTIVITIES OF HH FOR OWN USE",11.6925592804579,91.8539325842697
"2393",2021-06-30,"DE",13347,NA,1.94775435380386,11.1416437671746
"2394",2021-06-30,"AB",6697,NA,-9.37753721244925,-12.8562134027326
